report_day,first,second,third
2021-03-02,1812.0,1559.0,0.0
2021-03-02,3459.0,2068.0,0.0
2021-03-02,3394.0,2679.0,0.0
2021-03-02,20414.0,11607.0,0.0
2021-03-02,1145.0,858.0,0.0
2021-03-02,295755.0,233331.0,0.0
2021-03-02,9164.0,7646.0,0.0
2021-03-02,4081.0,1394.0,0.0
2021-03-02,545.0,353.0,0.0
2021-03-02,1551.0,1143.0,0.0
2021-03-02,4078.0,1391.0,0.0
2021-03-02,545.0,353.0,0.0
2021-03-02,1549.0,1143.0,0.0
2021-03-02,89.0,15.0,0.0
2021-03-02,275.0,35.0,0.0
2021-03-02,313.0,37.0,0.0
2021-03-02,157.0,16.0,0.0
2021-03-02,134.0,0.0,0.0
2021-03-02,196.0,35.0,0.0
2021-03-02,99.0,0.0,0.0
2021-03-02,606.0,106.0,0.0
2021-03-02,132.0,0.0,0.0
2021-03-02,43.0,0.0,0.0
2021-03-02,225.0,57.0,0.0
2021-03-02,1118.0,835.0,0.0
2021-03-03,1443.0,872.0,0.0
2021-03-03,5438.0,3246.0,0.0
2021-03-03,6596.0,3291.0,0.0
2021-03-03,665.0,152.0,0.0
2021-03-03,1313.0,799.0,0.0
2021-03-03,9236.0,8007.0,0.0
2021-03-03,858.0,568.0,0.0
2021-03-03,22250.0,10802.0,0.0
2021-03-03,454.0,69.0,0.0
2021-03-03,15121.0,10326.0,0.0
2021-03-03,20751.0,14902.0,0.0
2021-03-03,11073.0,7749.0,0.0
2021-03-03,5966.0,5041.0,0.0
2021-03-03,7237.0,5598.0,0.0
2021-03-03,1606.0,1312.0,0.0
2021-03-03,32009.0,22721.0,0.0
2021-03-03,7003.0,3934.0,0.0
2021-03-03,2014.0,1747.0,0.0
2021-03-03,2019.0,1514.0,0.0
2021-03-03,9935.0,5603.0,0.0
2021-03-03,1398.0,1205.0,0.0
2021-03-03,5151.0,4265.0,0.0
2021-03-03,2386.0,2058.0,0.0
2021-03-03,6356.0,3905.0,0.0
2021-03-03,560.0,124.0,0.0
2021-03-03,6358.0,5482.0,0.0
2021-03-03,11039.0,8426.0,0.0
2021-03-03,117421.0,86892.0,0.0
2021-03-03,79290.0,56951.0,0.0
2021-03-03,13296.0,8227.0,0.0
2021-03-03,14370.0,11199.0,0.0
2021-03-03,124176.0,91788.0,0.0
2021-03-03,4645.0,1961.0,0.0
2021-03-03,3016.0,1919.0,0.0
2021-03-03,5040.0,3270.0,0.0
2021-03-03,2746.0,2224.0,0.0
2021-03-03,2912.0,2364.0,0.0
2021-03-03,5470.0,3044.0,0.0
2021-03-03,4283.0,3182.0,0.0
2021-03-03,1403.0,1220.0,0.0
2021-03-03,1477.0,1323.0,0.0
2021-03-03,10738.0,7413.0,0.0
2021-03-03,33686.0,23612.0,0.0
2021-03-03,10146.0,5669.0,0.0
2021-03-03,53014.0,34599.0,0.0
2021-03-03,3986.0,2886.0,0.0
2021-03-03,9273.0,7799.0,0.0
2021-03-03,4445.0,2251.0,0.0
2021-03-03,3330.0,1813.0,0.0
2021-03-03,3382.0,1588.0,0.0
2021-03-03,971.0,710.0,0.0
2021-03-03,664.0,406.0,0.0
2021-03-03,3699.0,3105.0,0.0
2021-03-03,76059.0,55955.0,0.0
2021-03-03,10160.0,5055.0,0.0
2021-03-03,3597.0,2000.0,0.0
2021-03-03,3923.0,1664.0,0.0
2021-03-03,6860.0,3658.0,0.0
2021-03-03,1772.0,1361.0,0.0
2021-03-03,5501.0,3354.0,0.0
2021-03-03,2108.0,1371.0,0.0
2021-03-03,1524.0,1257.0,0.0
2021-03-03,1589.0,1423.0,0.0
2021-03-03,8006.0,6056.0,0.0
2021-03-03,16149.0,13504.0,0.0
2021-03-03,39136.0,33532.0,0.0
2021-03-03,15904.0,12697.0,0.0
2021-03-03,14165.0,11197.0,0.0
2021-03-03,1873.0,1553.0,0.0
2021-03-03,644.0,391.0,0.0
2021-03-03,13647.0,11606.0,0.0
2021-03-03,7564.0,5002.0,0.0
2021-03-03,4887.0,2792.0,0.0
2021-03-03,5858.0,3244.0,0.0
2021-03-03,5163.0,3122.0,0.0
2021-03-03,21366.0,15352.0,0.0
2021-03-03,41901.0,36182.0,0.0
2021-03-03,1292.0,1118.0,0.0
2021-03-03,2887.0,2589.0,0.0
2021-03-03,66939.0,57318.0,0.0
2021-03-03,14590.0,12279.0,0.0
2021-03-03,3108.0,1838.0,0.0
2021-03-03,3543.0,1943.0,0.0
2021-03-03,55731.0,42103.0,0.0
2021-03-03,117157.0,90060.0,0.0
2021-03-03,3237.0,1020.0,0.0
2021-03-03,3281.0,1847.0,0.0
2021-03-03,176258.0,141626.0,0.0
2021-03-03,675.0,550.0,0.0
2021-03-03,5130.0,3875.0,0.0
2021-03-03,7678.0,4769.0,0.0
2021-03-03,2234.0,1784.0,0.0
2021-03-03,22683.0,16241.0,0.0
2021-03-03,3481.0,1981.0,0.0
2021-03-03,6622.0,3164.0,0.0
2021-03-03,17251.0,8111.0,0.0
2021-03-03,11253.0,6017.0,0.0
2021-03-03,14981.0,11437.0,0.0
2021-03-03,2041.0,1693.0,0.0
2021-03-03,15829.0,9885.0,0.0
2021-03-03,3212.0,1576.0,0.0
2021-03-03,1365.0,917.0,0.0
2021-03-03,27776.0,21364.0,0.0
2021-03-03,1652.0,1316.0,0.0
2021-03-03,19474.0,15771.0,0.0
2021-03-03,7831.0,4040.0,0.0
2021-03-03,1108.0,901.0,0.0
2021-03-03,14897.0,11957.0,0.0
2021-03-03,5383.0,4194.0,0.0
2021-03-03,361863.0,238197.0,0.0
2021-03-03,6530.0,3105.0,0.0
2021-03-03,6087.0,3819.0,0.0
2021-03-03,1860.0,1362.0,0.0
2021-03-03,980.0,741.0,0.0
2021-03-03,7069.0,6279.0,0.0
2021-03-03,2157.0,1337.0,0.0
2021-03-03,2799.0,784.0,0.0
2021-03-03,4103.0,1426.0,0.0
2021-03-03,2293.0,1252.0,0.0
2021-03-03,2322.0,1909.0,0.0
2021-03-03,1469.0,720.0,0.0
2021-03-03,1663.0,1450.0,0.0
2021-03-03,3944.0,3447.0,0.0
2021-03-03,2267.0,1662.0,0.0
2021-03-03,5500.0,3235.0,0.0
2021-03-03,14663.0,11555.0,0.0
2021-03-03,1961.0,1503.0,0.0
2021-03-03,10623.0,6479.0,0.0
2021-03-03,7578.0,3827.0,0.0
2021-03-03,1292.0,557.0,0.0
2021-03-03,67582.0,57334.0,0.0
2021-03-03,8578.0,4480.0,0.0
2021-03-03,9045.0,5182.0,0.0
2021-03-03,2891.0,2439.0,0.0
2021-03-03,28899.0,22920.0,0.0
2021-03-03,10075.0,3357.0,0.0
2021-03-03,4874.0,4390.0,0.0
2021-03-03,37670.0,25527.0,0.0
2021-03-03,1674.0,1417.0,0.0
2021-03-03,2167.0,728.0,0.0
2021-03-03,948.0,744.0,0.0
2021-03-03,16020.0,13558.0,0.0
2021-03-03,6745.0,3384.0,0.0
2021-03-03,4834.0,3210.0,0.0
2021-03-03,11918.0,6691.0,0.0
2021-03-03,14670.0,10660.0,0.0
2021-03-03,13761.0,8925.0,0.0
2021-03-03,59879.0,51878.0,0.0
2021-03-03,1848.0,1135.0,0.0
2021-03-03,9870.0,8479.0,0.0
2021-03-03,2080.0,1177.0,0.0
2021-03-03,975.0,552.0,0.0
2021-03-03,6784.0,5947.0,0.0
2021-03-03,1732.0,1040.0,0.0
2021-03-03,890.0,614.0,0.0
2021-03-03,1308.0,1099.0,0.0
2021-03-03,1783.0,1280.0,0.0
2021-03-03,22391.0,17433.0,0.0
2021-03-03,5772.0,2977.0,0.0
2021-03-03,12796.0,8936.0,0.0
2021-03-03,952.0,708.0,0.0
2021-03-03,2717.0,2029.0,0.0
2021-03-03,1309.0,1026.0,0.0
2021-03-03,3469.0,1701.0,0.0
2021-03-03,2375.0,2018.0,0.0
2021-03-03,1139.0,660.0,0.0
2021-03-03,38517.0,30098.0,0.0
2021-03-03,1276.0,1097.0,0.0
2021-03-03,1575.0,1315.0,0.0
2021-03-03,23952.0,17358.0,0.0
2021-03-03,1904.0,1693.0,0.0
2021-03-03,868.0,672.0,0.0
2021-03-03,5532.0,2558.0,0.0
2021-03-03,1284.0,916.0,0.0
2021-03-03,29857.0,25280.0,0.0
2021-03-03,1149.0,909.0,0.0
2021-03-03,34892.0,20013.0,0.0
2021-03-03,14903.0,11940.0,0.0
2021-03-03,14791.0,9189.0,0.0
2021-03-03,122856.0,92347.0,0.0
2021-03-03,2266.0,1434.0,0.0
2021-03-03,3290.0,2923.0,0.0
2021-03-03,1458.0,862.0,0.0
2021-03-03,16019.0,10696.0,0.0
2021-03-03,1502.0,697.0,0.0
2021-03-03,1086.0,425.0,0.0
2021-03-03,1536.0,885.0,0.0
2021-03-03,6056.0,5339.0,0.0
2021-03-03,2975.0,2066.0,0.0
2021-03-03,3010.0,1143.0,0.0
2021-03-03,6163.0,3216.0,0.0
2021-03-03,1083.0,509.0,0.0
2021-03-03,1133.0,831.0,0.0
2021-03-03,28590.0,19599.0,0.0
2021-03-03,1864.0,1468.0,0.0
2021-03-03,1530.0,1251.0,0.0
2021-03-03,770.0,435.0,0.0
2021-03-03,5894.0,3825.0,0.0
2021-03-03,31337.0,22820.0,0.0
2021-03-03,1681.0,1336.0,0.0
2021-03-03,1127.0,888.0,0.0
2021-03-03,11204.0,6645.0,0.0
2021-03-03,14686.0,10545.0,0.0
2021-03-03,8711.0,4348.0,0.0
2021-03-03,3065.0,832.0,0.0
2021-03-03,5252.0,4353.0,0.0
2021-03-03,1012.0,836.0,0.0
2021-03-03,6288.0,3467.0,0.0
2021-03-03,942.0,787.0,0.0
2021-03-03,1935.0,1296.0,0.0
2021-03-03,2843.0,1550.0,0.0
2021-03-03,23815.0,18660.0,0.0
2021-03-03,4690.0,3915.0,0.0
2021-03-03,148615.0,116111.0,0.0
2021-03-03,1222.0,953.0,0.0
2021-03-03,5248.0,4433.0,0.0
2021-03-03,3291.0,2695.0,0.0
2021-03-03,1705.0,1480.0,0.0
2021-03-03,11799.0,8551.0,0.0
2021-03-03,2335.0,1978.0,0.0
2021-03-03,13649.0,11314.0,0.0
2021-03-03,3938.0,3363.0,0.0
2021-03-03,8619.0,3943.0,0.0
2021-03-03,1544.0,1251.0,0.0
2021-03-03,4137.0,3129.0,0.0
2021-03-03,25846.0,22160.0,0.0
2021-03-03,3162.0,2290.0,0.0
2021-03-03,35989.0,27360.0,0.0
2021-03-03,27238.0,21831.0,0.0
2021-03-03,28552.0,19869.0,0.0
2021-03-03,11582.0,9980.0,0.0
2021-03-03,24630.0,18920.0,0.0
2021-03-03,1937.0,1559.0,0.0
2021-03-03,30521.0,24633.0,0.0
2021-03-03,10463.0,6390.0,0.0
2021-03-03,6208.0,4638.0,0.0
2021-03-03,13718.0,10580.0,0.0
2021-03-03,4810.0,3729.0,0.0
2021-03-03,4587.0,2905.0,0.0
2021-03-03,37160.0,27978.0,0.0
2021-03-03,1864.0,1559.0,0.0
2021-03-03,160515.0,126307.0,0.0
2021-03-03,20055.0,7939.0,0.0
2021-03-03,747.0,402.0,0.0
2021-03-03,82159.0,65287.0,0.0
2021-03-03,6827.0,3246.0,0.0
2021-03-03,3481.0,2329.0,0.0
2021-03-03,38482.0,25542.0,0.0
2021-03-03,102575.0,84013.0,0.0
2021-03-03,32686.0,28654.0,0.0
2021-03-03,5263.0,4516.0,0.0
2021-03-03,54029.0,46252.0,0.0
2021-03-03,3137.0,1758.0,0.0
2021-03-03,1938.0,584.0,0.0
2021-03-03,13993.0,9320.0,0.0
2021-03-03,15441.0,13321.0,0.0
2021-03-03,1454.0,789.0,0.0
2021-03-03,1450.0,1052.0,0.0
2021-03-03,4000.0,3022.0,0.0
2021-03-03,1814.0,1579.0,0.0
2021-03-03,3469.0,2093.0,0.0
2021-03-03,3419.0,2722.0,0.0
2021-03-03,20614.0,11874.0,0.0
2021-03-03,1160.0,869.0,0.0
2021-03-03,297554.0,237912.0,0.0
2021-03-03,9197.0,7767.0,0.0
2021-03-03,4147.0,1434.0,0.0
2021-03-03,581.0,417.0,0.0
2021-03-03,1567.0,1178.0,0.0
2021-03-03,4144.0,1431.0,0.0
2021-03-03,581.0,417.0,0.0
2021-03-03,1565.0,1178.0,0.0
2021-03-03,90.0,15.0,0.0
2021-03-03,277.0,35.0,0.0
2021-03-03,320.0,37.0,0.0
2021-03-03,160.0,16.0,0.0
2021-03-03,143.0,0.0,0.0
2021-03-03,251.0,36.0,0.0
2021-03-03,102.0,0.0,0.0
2021-03-03,637.0,109.0,0.0
2021-03-03,150.0,0.0,0.0
2021-03-03,43.0,0.0,0.0
2021-03-03,225.0,57.0,0.0
2021-03-03,1135.0,858.0,0.0
2021-03-04,1466.0,891.0,0.0
2021-03-04,5484.0,3369.0,0.0
2021-03-04,6661.0,3418.0,0.0
2021-03-04,677.0,158.0,0.0
2021-03-04,1327.0,820.0,0.0
2021-03-04,9264.0,8088.0,0.0
2021-03-04,861.0,580.0,0.0
2021-03-04,22655.0,11154.0,0.0
2021-03-04,466.0,71.0,0.0
2021-03-04,15281.0,10562.0,0.0
2021-03-04,20881.0,15266.0,0.0
2021-03-04,11160.0,7920.0,0.0
2021-03-04,5981.0,5115.0,0.0
2021-03-04,7267.0,5686.0,0.0
2021-03-04,1611.0,1329.0,0.0
2021-03-04,32195.0,23359.0,0.0
2021-03-04,7130.0,4070.0,0.0
2021-03-04,2017.0,1764.0,0.0
2021-03-04,2029.0,1537.0,0.0
2021-03-04,10102.0,5831.0,0.0
2021-03-04,1399.0,1217.0,0.0
2021-03-04,5218.0,4577.0,0.0
2021-03-04,2394.0,2074.0,0.0
2021-03-04,6456.0,4014.0,0.0
2021-03-04,573.0,129.0,0.0
2021-03-04,6378.0,5556.0,0.0
2021-03-04,11126.0,8632.0,0.0
2021-03-04,118502.0,88299.0,0.0
2021-03-04,80364.0,57979.0,0.0
2021-03-04,13442.0,8361.0,0.0
2021-03-04,14448.0,11450.0,0.0
2021-03-04,125261.0,93996.0,0.0
2021-03-04,4775.0,2223.0,0.0
2021-03-04,3156.0,2074.0,0.0
2021-03-04,5064.0,3327.0,0.0
2021-03-04,2814.0,2244.0,0.0
2021-03-04,2921.0,2404.0,0.0
2021-03-04,5568.0,3123.0,0.0
2021-03-04,4301.0,3234.0,0.0
2021-03-04,1407.0,1239.0,0.0
2021-03-04,1481.0,1342.0,0.0
2021-03-04,10826.0,7581.0,0.0
2021-03-04,34120.0,24194.0,0.0
2021-03-04,10319.0,5933.0,0.0
2021-03-04,54063.0,36398.0,0.0
2021-03-04,4012.0,2941.0,0.0
2021-03-04,9296.0,7902.0,0.0
2021-03-04,4477.0,2297.0,0.0
2021-03-04,3522.0,2171.0,0.0
2021-03-04,3439.0,1610.0,0.0
2021-03-04,979.0,723.0,0.0
2021-03-04,670.0,417.0,0.0
2021-03-04,3714.0,3145.0,0.0
2021-03-04,76648.0,57368.0,0.0
2021-03-04,10305.0,5213.0,0.0
2021-03-04,3622.0,2086.0,0.0
2021-03-04,3945.0,1725.0,0.0
2021-03-04,6910.0,3715.0,0.0
2021-03-04,1785.0,1375.0,0.0
2021-03-04,5537.0,3404.0,0.0
2021-03-04,2120.0,1405.0,0.0
2021-03-04,1530.0,1273.0,0.0
2021-03-04,1592.0,1437.0,0.0
2021-03-04,8068.0,6152.0,0.0
2021-03-04,16201.0,13724.0,0.0
2021-03-04,39256.0,33977.0,0.0
2021-03-04,15974.0,12882.0,0.0
2021-03-04,14340.0,11371.0,0.0
2021-03-04,1881.0,1574.0,0.0
2021-03-04,652.0,402.0,0.0
2021-03-04,13689.0,11796.0,0.0
2021-03-04,7753.0,5158.0,0.0
2021-03-04,4972.0,2857.0,0.0
2021-03-04,5939.0,3333.0,0.0
2021-03-04,5203.0,3182.0,0.0
2021-03-04,21571.0,15650.0,0.0
2021-03-04,42050.0,36722.0,0.0
2021-03-04,1298.0,1133.0,0.0
2021-03-04,2901.0,2605.0,0.0
2021-03-04,67253.0,58247.0,0.0
2021-03-04,14646.0,12475.0,0.0
2021-03-04,3140.0,1871.0,0.0
2021-03-04,3611.0,2064.0,0.0
2021-03-04,56106.0,42951.0,0.0
2021-03-04,117942.0,91661.0,0.0
2021-03-04,3343.0,1213.0,0.0
2021-03-04,3336.0,1879.0,0.0
2021-03-04,177074.0,143998.0,0.0
2021-03-04,680.0,562.0,0.0
2021-03-04,5161.0,3941.0,0.0
2021-03-04,7724.0,4967.0,0.0
2021-03-04,2242.0,1828.0,0.0
2021-03-04,22880.0,16500.0,0.0
2021-03-04,3517.0,2095.0,0.0
2021-03-04,6912.0,3550.0,0.0
2021-03-04,17398.0,8385.0,0.0
2021-03-04,11410.0,6196.0,0.0
2021-03-04,15115.0,11668.0,0.0
2021-03-04,2079.0,1716.0,0.0
2021-03-04,16068.0,10170.0,0.0
2021-03-04,3334.0,1636.0,0.0
2021-03-04,1376.0,929.0,0.0
2021-03-04,27978.0,21831.0,0.0
2021-03-04,1668.0,1327.0,0.0
2021-03-04,19541.0,16080.0,0.0
2021-03-04,8150.0,4524.0,0.0
2021-03-04,1113.0,917.0,0.0
2021-03-04,15000.0,12131.0,0.0
2021-03-04,5420.0,4267.0,0.0
2021-03-04,366267.0,244663.0,0.0
2021-03-04,6715.0,3260.0,0.0
2021-03-04,6128.0,3926.0,0.0
2021-03-04,1864.0,1371.0,0.0
2021-03-04,981.0,757.0,0.0
2021-03-04,7074.0,6336.0,0.0
2021-03-04,2171.0,1361.0,0.0
2021-03-04,2882.0,837.0,0.0
2021-03-04,4150.0,1463.0,0.0
2021-03-04,2333.0,1324.0,0.0
2021-03-04,2326.0,1947.0,0.0
2021-03-04,1501.0,770.0,0.0
2021-03-04,1670.0,1485.0,0.0
2021-03-04,3949.0,3483.0,0.0
2021-03-04,2276.0,1672.0,0.0
2021-03-04,5545.0,3317.0,0.0
2021-03-04,14741.0,11762.0,0.0
2021-03-04,1984.0,1524.0,0.0
2021-03-04,10818.0,6670.0,0.0
2021-03-04,7714.0,3969.0,0.0
2021-03-04,1306.0,596.0,0.0
2021-03-04,67822.0,58304.0,0.0
2021-03-04,8808.0,4679.0,0.0
2021-03-04,9151.0,5308.0,0.0
2021-03-04,2905.0,2507.0,0.0
2021-03-04,29076.0,23372.0,0.0
2021-03-04,10434.0,3585.0,0.0
2021-03-04,4884.0,4435.0,0.0
2021-03-04,38086.0,26264.0,0.0
2021-03-04,1683.0,1439.0,0.0
2021-03-04,2210.0,786.0,0.0
2021-03-04,952.0,753.0,0.0
2021-03-04,16094.0,13784.0,0.0
2021-03-04,6831.0,3440.0,0.0
2021-03-04,4911.0,3288.0,0.0
2021-03-04,12046.0,7010.0,0.0
2021-03-04,14770.0,10903.0,0.0
2021-03-04,14068.0,9281.0,0.0
2021-03-04,60103.0,52784.0,0.0
2021-03-04,1865.0,1169.0,0.0
2021-03-04,9906.0,8583.0,0.0
2021-03-04,2090.0,1219.0,0.0
2021-03-04,992.0,558.0,0.0
2021-03-04,6807.0,6031.0,0.0
2021-03-04,1806.0,1153.0,0.0
2021-03-04,895.0,637.0,0.0
2021-03-04,1312.0,1109.0,0.0
2021-03-04,1792.0,1286.0,0.0
2021-03-04,22538.0,17810.0,0.0
2021-03-04,5891.0,3047.0,0.0
2021-03-04,12912.0,9108.0,0.0
2021-03-04,959.0,730.0,0.0
2021-03-04,2729.0,2056.0,0.0
2021-03-04,1319.0,1039.0,0.0
2021-03-04,3510.0,1737.0,0.0
2021-03-04,2384.0,2045.0,0.0
2021-03-04,1166.0,703.0,0.0
2021-03-04,38760.0,30667.0,0.0
2021-03-04,1279.0,1113.0,0.0
2021-03-04,1583.0,1344.0,0.0
2021-03-04,24201.0,17806.0,0.0
2021-03-04,1912.0,1715.0,0.0
2021-03-04,871.0,690.0,0.0
2021-03-04,5619.0,2679.0,0.0
2021-03-04,1292.0,926.0,0.0
2021-03-04,29968.0,25591.0,0.0
2021-03-04,1154.0,934.0,0.0
2021-03-04,35383.0,20689.0,0.0
2021-03-04,14957.0,12128.0,0.0
2021-03-04,14948.0,9481.0,0.0
2021-03-04,123719.0,94011.0,0.0
2021-03-04,2296.0,1474.0,0.0
2021-03-04,3301.0,2961.0,0.0
2021-03-04,1478.0,898.0,0.0
2021-03-04,16269.0,10882.0,0.0
2021-03-04,1589.0,878.0,0.0
2021-03-04,1092.0,444.0,0.0
2021-03-04,1542.0,898.0,0.0
2021-03-04,6074.0,5387.0,0.0
2021-03-04,3007.0,2109.0,0.0
2021-03-04,3179.0,1170.0,0.0
2021-03-04,6218.0,3301.0,0.0
2021-03-04,1138.0,550.0,0.0
2021-03-04,1137.0,846.0,0.0
2021-03-04,28763.0,19971.0,0.0
2021-03-04,1871.0,1497.0,0.0
2021-03-04,1535.0,1278.0,0.0
2021-03-04,775.0,439.0,0.0
2021-03-04,5951.0,3948.0,0.0
2021-03-04,31566.0,23300.0,0.0
2021-03-04,1692.0,1381.0,0.0
2021-03-04,1129.0,915.0,0.0
2021-03-04,11397.0,6773.0,0.0
2021-03-04,14904.0,10820.0,0.0
2021-03-04,8815.0,4483.0,0.0
2021-03-04,3121.0,896.0,0.0
2021-03-04,5281.0,4412.0,0.0
2021-03-04,1016.0,843.0,0.0
2021-03-04,6322.0,3506.0,0.0
2021-03-04,943.0,795.0,0.0
2021-03-04,1949.0,1328.0,0.0
2021-03-04,2875.0,1591.0,0.0
2021-03-04,23976.0,19002.0,0.0
2021-03-04,4710.0,3972.0,0.0
2021-03-04,149543.0,118809.0,0.0
2021-03-04,1234.0,980.0,0.0
2021-03-04,5265.0,4504.0,0.0
2021-03-04,3301.0,2743.0,0.0
2021-03-04,1708.0,1492.0,0.0
2021-03-04,11919.0,8741.0,0.0
2021-03-04,2339.0,1989.0,0.0
2021-03-04,13691.0,11507.0,0.0
2021-03-04,3953.0,3415.0,0.0
2021-03-04,8707.0,4109.0,0.0
2021-03-04,1547.0,1273.0,0.0
2021-03-04,4183.0,3180.0,0.0
2021-03-04,25931.0,22513.0,0.0
2021-03-04,3170.0,2334.0,0.0
2021-03-04,36202.0,27989.0,0.0
2021-03-04,27342.0,22230.0,0.0
2021-03-04,28885.0,20240.0,0.0
2021-03-04,11630.0,10113.0,0.0
2021-03-04,24757.0,19229.0,0.0
2021-03-04,1948.0,1580.0,0.0
2021-03-04,30664.0,25079.0,0.0
2021-03-04,10637.0,6662.0,0.0
2021-03-04,6250.0,4696.0,0.0
2021-03-04,13796.0,10755.0,0.0
2021-03-04,4823.0,3764.0,0.0
2021-03-04,4627.0,3014.0,0.0
2021-03-04,37390.0,28724.0,0.0
2021-03-04,1871.0,1577.0,0.0
2021-03-04,161430.0,129094.0,0.0
2021-03-04,20356.0,8237.0,0.0
2021-03-04,764.0,414.0,0.0
2021-03-04,82776.0,66303.0,0.0
2021-03-04,6910.0,3406.0,0.0
2021-03-04,3586.0,2407.0,0.0
2021-03-04,38894.0,26272.0,0.0
2021-03-04,102946.0,85672.0,0.0
2021-03-04,32803.0,29082.0,0.0
2021-03-04,5274.0,4571.0,0.0
2021-03-04,54202.0,47058.0,0.0
2021-03-04,3184.0,1817.0,0.0
2021-03-04,1966.0,630.0,0.0
2021-03-04,14162.0,9603.0,0.0
2021-03-04,15496.0,13543.0,0.0
2021-03-04,1460.0,799.0,0.0
2021-03-04,1454.0,1075.0,0.0
2021-03-04,4028.0,3072.0,0.0
2021-03-04,1820.0,1597.0,0.0
2021-03-04,3516.0,2141.0,0.0
2021-03-04,3438.0,2768.0,0.0
2021-03-04,20807.0,12199.0,0.0
2021-03-04,1175.0,893.0,0.0
2021-03-04,298921.0,242676.0,0.0
2021-03-04,9224.0,7906.0,0.0
2021-03-04,4189.0,1462.0,0.0
2021-03-04,585.0,425.0,0.0
2021-03-04,1571.0,1207.0,0.0
2021-03-04,4186.0,1459.0,0.0
2021-03-04,585.0,425.0,0.0
2021-03-04,1569.0,1207.0,0.0
2021-03-04,93.0,15.0,0.0
2021-03-04,289.0,38.0,0.0
2021-03-04,341.0,44.0,0.0
2021-03-04,164.0,16.0,0.0
2021-03-04,146.0,0.0,0.0
2021-03-04,256.0,53.0,0.0
2021-03-04,109.0,0.0,0.0
2021-03-04,648.0,113.0,0.0
2021-03-04,151.0,0.0,0.0
2021-03-04,44.0,0.0,0.0
2021-03-04,228.0,57.0,0.0
2021-03-04,1142.0,881.0,0.0
2021-03-05,1479.0,900.0,0.0
2021-03-05,5493.0,3412.0,0.0
2021-03-05,6690.0,3452.0,0.0
2021-03-05,686.0,165.0,0.0
2021-03-05,1334.0,825.0,0.0
2021-03-05,9286.0,8135.0,0.0
2021-03-05,863.0,589.0,0.0
2021-03-05,22832.0,11407.0,0.0
2021-03-05,467.0,73.0,0.0
2021-03-05,15329.0,10674.0,0.0
2021-03-05,20945.0,15375.0,0.0
2021-03-05,11262.0,8001.0,0.0
2021-03-05,5992.0,5158.0,0.0
2021-03-05,7279.0,5729.0,0.0
2021-03-05,1613.0,1339.0,0.0
2021-03-05,32285.0,23637.0,0.0
2021-03-05,7179.0,4178.0,0.0
2021-03-05,2022.0,1772.0,0.0
2021-03-05,2036.0,1557.0,0.0
2021-03-05,10146.0,5916.0,0.0
2021-03-05,1400.0,1218.0,0.0
2021-03-05,5223.0,4592.0,0.0
2021-03-05,2395.0,2091.0,0.0
2021-03-05,6502.0,4116.0,0.0
2021-03-05,580.0,130.0,0.0
2021-03-05,6393.0,5585.0,0.0
2021-03-05,11208.0,8796.0,0.0
2021-03-05,119014.0,89031.0,0.0
2021-03-05,80630.0,58396.0,0.0
2021-03-05,13528.0,8508.0,0.0
2021-03-05,14477.0,11542.0,0.0
2021-03-05,125697.0,95151.0,0.0
2021-03-05,4966.0,2455.0,0.0
2021-03-05,3176.0,2088.0,0.0
2021-03-05,5083.0,3392.0,0.0
2021-03-05,2818.0,2264.0,0.0
2021-03-05,2927.0,2425.0,0.0
2021-03-05,5591.0,3172.0,0.0
2021-03-05,4318.0,3271.0,0.0
2021-03-05,1409.0,1243.0,0.0
2021-03-05,1483.0,1347.0,0.0
2021-03-05,10872.0,7688.0,0.0
2021-03-05,34270.0,24549.0,0.0
2021-03-05,10402.0,6023.0,0.0
2021-03-05,54324.0,36773.0,0.0
2021-03-05,4023.0,2968.0,0.0
2021-03-05,9321.0,7939.0,0.0
2021-03-05,4488.0,2324.0,0.0
2021-03-05,3532.0,2189.0,0.0
2021-03-05,3493.0,1789.0,0.0
2021-03-05,987.0,734.0,0.0
2021-03-05,674.0,419.0,0.0
2021-03-05,3719.0,3182.0,0.0
2021-03-05,76969.0,58017.0,0.0
2021-03-05,10369.0,5320.0,0.0
2021-03-05,3634.0,2101.0,0.0
2021-03-05,4054.0,1756.0,0.0
2021-03-05,6939.0,3792.0,0.0
2021-03-05,1786.0,1382.0,0.0
2021-03-05,5559.0,3444.0,0.0
2021-03-05,2122.0,1413.0,0.0
2021-03-05,1531.0,1285.0,0.0
2021-03-05,1595.0,1444.0,0.0
2021-03-05,8090.0,6186.0,0.0
2021-03-05,16234.0,13806.0,0.0
2021-03-05,39327.0,34254.0,0.0
2021-03-05,16004.0,12971.0,0.0
2021-03-05,14358.0,11451.0,0.0
2021-03-05,1887.0,1588.0,0.0
2021-03-05,653.0,411.0,0.0
2021-03-05,13709.0,11854.0,0.0
2021-03-05,7794.0,5183.0,0.0
2021-03-05,4986.0,2901.0,0.0
2021-03-05,5969.0,3395.0,0.0
2021-03-05,5279.0,3199.0,0.0
2021-03-05,21701.0,15737.0,0.0
2021-03-05,42117.0,37091.0,0.0
2021-03-05,1300.0,1137.0,0.0
2021-03-05,2905.0,2620.0,0.0
2021-03-05,67389.0,58805.0,0.0
2021-03-05,14674.0,12537.0,0.0
2021-03-05,3160.0,1892.0,0.0
2021-03-05,3621.0,2107.0,0.0
